stage,scenario,selection_objective,universe_filter,holdings_count,single_name_cap,sector_cap,hold_bonus,regime_name,group_normalization,Start,End,Total Return,CAGR,Max Drawdown,Volatility,Sharpe,Sortino,Calmar,Turnover/Year,Rebalances/Year,Average Names Held,Beta vs QQQ,Information Ratio vs QQQ,Up Capture vs QQQ,Down Capture vs QQQ,2022 Return,2023+ CAGR,beta_vs_qqq,alpha_ann_vs_qqq,tracking_error_vs_qqq,information_ratio_vs_qqq,up_capture_vs_qqq,down_capture_vs_qqq,selected_from_in_sample,rolling_36m_alpha_mean,rolling_36m_alpha_median,rolling_36m_alpha_last,rolling_36m_alpha_positive_ratio,period
in_sample_ranking,grid_h16_cap8_sector35_hold10,IR_vs_QQQ_then_CAGR_then_Sharpe,leadership_liquid,16.0,0.08,0.35,0.1,qqq_breadth,sector,2018-01-02,2021-12-31,1.0015036256635947,0.1897134468402672,-0.3730269557816886,0.2725411197575832,0.7744083193661433,0.7957398303013344,0.5085783852877798,3.123025188485264,8.511651816312543,11.396825396825395,0.7359537097644594,-0.2600552516050229,0.5662374845838899,0.2334909295093575,-0.1260330489295785,0.3285944406397305,0.7359537097644594,0.0146049128158625,0.214872737727642,-0.2600552516050229,0.5662374845838899,0.2334909295093575,,,,,,
in_sample_ranking,grid_h16_cap9_sector35_hold10,IR_vs_QQQ_then_CAGR_then_Sharpe,leadership_liquid,16.0,0.09,0.35,0.1,qqq_breadth,sector,2018-01-02,2021-12-31,1.0015036256635947,0.1897134468402672,-0.3730269557816886,0.2725411197575832,0.7744083193661433,0.7957398303013344,0.5085783852877798,3.123025188485264,8.511651816312543,11.396825396825395,0.7359537097644594,-0.2600552516050229,0.5662374845838899,0.2334909295093575,-0.1260330489295785,0.3285944406397305,0.7359537097644594,0.0146049128158625,0.214872737727642,-0.2600552516050229,0.5662374845838899,0.2334909295093575,,,,,,
in_sample_ranking,grid_h16_cap7_sector35_hold15,IR_vs_QQQ_then_CAGR_then_Sharpe,leadership_liquid,16.0,0.07,0.35,0.15,qqq_breadth,sector,2018-01-02,2021-12-31,0.972080179954425,0.1853107218378926,-0.3725594745127127,0.2729303120577671,0.7601257223190373,0.7825499049224415,0.4973990316050044,3.004112405757368,8.511651816312543,11.396825396825395,0.7368695251160087,-0.2764854615342846,0.555597626225242,0.2295164601553669,-0.1242506080876637,0.3202934250579852,0.7368695251160087,0.0107636879961258,0.2151127348857486,-0.2764854615342846,0.555597626225242,0.2295164601553669,,,,,,
in_sample_ranking,grid_h16_cap8_sector35_hold15,IR_vs_QQQ_then_CAGR_then_Sharpe,leadership_liquid,16.0,0.08,0.35,0.15,qqq_breadth,sector,2018-01-02,2021-12-31,0.972080179954425,0.1853107218378926,-0.3725594745127127,0.2729303120577671,0.7601257223190373,0.7825499049224415,0.4973990316050044,3.004112405757368,8.511651816312543,11.396825396825395,0.7368695251160087,-0.2764854615342846,0.555597626225242,0.2295164601553669,-0.1242506080876637,0.3202934250579852,0.7368695251160087,0.0107636879961258,0.2151127348857486,-0.2764854615342846,0.555597626225242,0.2295164601553669,,,,,,
in_sample_ranking,grid_h16_cap9_sector35_hold15,IR_vs_QQQ_then_CAGR_then_Sharpe,leadership_liquid,16.0,0.09,0.35,0.15,qqq_breadth,sector,2018-01-02,2021-12-31,0.972080179954425,0.1853107218378926,-0.3725594745127127,0.2729303120577671,0.7601257223190373,0.7825499049224415,0.4973990316050044,3.004112405757368,8.511651816312543,11.396825396825395,0.7368695251160087,-0.2764854615342846,0.555597626225242,0.2295164601553669,-0.1242506080876637,0.3202934250579852,0.7368695251160087,0.0107636879961258,0.2151127348857486,-0.2764854615342846,0.555597626225242,0.2295164601553669,,,,,,
in_sample_ranking,grid_h12_cap8_sector25_hold05,IR_vs_QQQ_then_CAGR_then_Sharpe,leadership_liquid,12.0,0.08,0.25,0.05,qqq_breadth,sector,2018-01-02,2021-12-31,0.9377737242307014,0.1801147119997199,-0.3685787156183135,0.2741128584049942,0.7419951065106435,0.7802430289173238,0.4886736655359124,3.417177861549006,8.511651816312543,8.547619047619047,0.7174982875210352,-0.2864081710277611,0.5242702951122531,0.1710826461383539,-0.0923136283628351,0.4083623582836517,0.7174982875210352,0.0118636349725529,0.2218738892339378,-0.2864081710277611,0.5242702951122531,0.1710826461383539,,,,,,
in_sample_ranking,grid_h12_cap8_sector30_hold05,IR_vs_QQQ_then_CAGR_then_Sharpe,leadership_liquid,12.0,0.08,0.3,0.05,qqq_breadth,sector,2018-01-02,2021-12-31,0.9377737242307014,0.1801147119997199,-0.3685787156183135,0.2741128584049942,0.7419951065106435,0.7802430289173238,0.4886736655359124,3.417177861549006,8.511651816312543,8.547619047619047,0.7174982875210352,-0.2864081710277611,0.5242702951122531,0.1710826461383539,-0.0923136283628351,0.4083623582836517,0.7174982875210352,0.0118636349725529,0.2218738892339378,-0.2864081710277611,0.5242702951122531,0.1710826461383539,,,,,,
in_sample_ranking,grid_h12_cap8_sector35_hold10,IR_vs_QQQ_then_CAGR_then_Sharpe,leadership_liquid,12.0,0.08,0.35,0.1,qqq_breadth,sector,2018-01-02,2021-12-31,0.9323849534878024,0.1792922819042595,-0.3675844864877201,0.2757730401871491,0.736479533058266,0.783109829980748,0.4877580216113095,3.297013365318712,8.511651816312543,8.547619047619047,0.724385679461018,-0.2874418648152958,0.5401102112313835,0.2096817407740255,-0.0934312884401918,0.3553320319023205,0.724385679461018,0.0097359362566385,0.2220821053898614,-0.2874418648152958,0.5401102112313835,0.2096817407740255,,,,,,
in_sample_ranking,grid_h12_cap8_sector25_hold10,IR_vs_QQQ_then_CAGR_then_Sharpe,leadership_liquid,12.0,0.08,0.25,0.1,qqq_breadth,sector,2018-01-02,2021-12-31,0.925893050454772,0.178299206149566,-0.3801341994111351,0.2757255189815819,0.733668374457212,0.769290859774335,0.4690427917976569,3.3370681973954768,8.511651816312543,8.547619047619047,0.717469013169723,-0.2887636573820233,0.5370118326581621,0.205119629728187,-0.0934312884401918,0.3685808747558319,0.717469013169723,0.0107721431164149,0.2238709734492198,-0.2887636573820233,0.5370118326581621,0.205119629728187,,,,,,
in_sample_ranking,grid_h12_cap8_sector30_hold10,IR_vs_QQQ_then_CAGR_then_Sharpe,leadership_liquid,12.0,0.08,0.3,0.1,qqq_breadth,sector,2018-01-02,2021-12-31,0.925893050454772,0.178299206149566,-0.3801341994111351,0.2757255189815819,0.733668374457212,0.769290859774335,0.4690427917976569,3.3370681973954768,8.511651816312543,8.547619047619047,0.717469013169723,-0.2887636573820233,0.5370118326581621,0.205119629728187,-0.0934312884401918,0.3685808747558319,0.717469013169723,0.0107721431164149,0.2238709734492198,-0.2887636573820233,0.5370118326581621,0.205119629728187,,,,,,
in_sample_ranking,grid_h12_cap8_sector35_hold05,IR_vs_QQQ_then_CAGR_then_Sharpe,leadership_liquid,12.0,0.08,0.35,0.05,qqq_breadth,sector,2018-01-02,2021-12-31,0.9094688059343266,0.1757755119960848,-0.3918340849053571,0.2782590304944756,0.7219524685150187,0.7534360352750765,0.4485967882006523,3.329557916381083,8.511651816312543,8.547619047619047,0.7308986590424051,-0.2956025369120129,0.5320302236169657,0.2004172312414925,-0.0923498523893247,0.3923043853184986,0.7308986590424051,0.0057859757989992,0.2234321163828019,-0.2956025369120129,0.5320302236169657,0.2004172312414925,,,,,,
in_sample_ranking,grid_h12_cap7_sector35_hold15,IR_vs_QQQ_then_CAGR_then_Sharpe,leadership_liquid,12.0,0.07,0.35,0.15,qqq_breadth,sector,2018-01-02,2021-12-31,0.9096676556663704,0.1758061637149868,-0.3280461621787438,0.2416904393137232,0.7911151821153612,0.8437455894209693,0.5359189772175862,2.668653187114463,8.511651816312543,8.547619047619047,0.6365222839306655,-0.3688721728855731,0.5021567816014391,0.1629160868259412,-0.0812935088310883,0.3233756068524471,0.6365222839306655,0.0212936942355362,0.2053066727067363,-0.3688721728855731,0.5021567816014391,0.1629160868259412,,,,,,
in_sample_ranking,grid_h12_cap7_sector25_hold15,IR_vs_QQQ_then_CAGR_then_Sharpe,leadership_liquid,12.0,0.07,0.25,0.15,qqq_breadth,sector,2018-01-02,2021-12-31,0.8831400361568782,0.171695755230496,-0.3396854513528874,0.241305186270105,0.7776218535992859,0.8158607333477647,0.5054551337028778,2.668653187114463,8.511651816312543,8.547619047619047,0.6297138077126211,-0.3833840609194132,0.4942745397717762,0.1637370982582645,-0.0750968021916678,0.3345565571231319,0.6297138077126211,0.0195503380499201,0.2068231735086295,-0.3833840609194132,0.4942745397717762,0.1637370982582645,,,,,,
in_sample_ranking,grid_h12_cap7_sector30_hold15,IR_vs_QQQ_then_CAGR_then_Sharpe,leadership_liquid,12.0,0.07,0.3,0.15,qqq_breadth,sector,2018-01-02,2021-12-31,0.8831400361568782,0.171695755230496,-0.3396854513528874,0.241305186270105,0.7776218535992859,0.8158607333477647,0.5054551337028778,2.668653187114463,8.511651816312543,8.547619047619047,0.6297138077126211,-0.3833840609194132,0.4942745397717762,0.1637370982582645,-0.0750968021916678,0.3345565571231319,0.6297138077126211,0.0195503380499201,0.2068231735086295,-0.3833840609194132,0.4942745397717762,0.1637370982582645,,,,,,
in_sample_ranking,grid_h12_cap7_sector25_hold05,IR_vs_QQQ_then_CAGR_then_Sharpe,leadership_liquid,12.0,0.07,0.25,0.05,qqq_breadth,sector,2018-01-02,2021-12-31,0.8384952984236278,0.1646790467444658,-0.3289137167577022,0.2404853403203108,0.7545092508088246,0.7948874912066121,0.5006755217380564,2.966561000685401,8.511651816312543,8.547619047619047,0.6319273248106886,-0.416560561029151,0.4673496505736998,0.1393921036652876,-0.0802342593240429,0.3723918961374965,0.6319273248106886,0.0127636963952023,0.205224614196958,-0.416560561029151,0.4673496505736998,0.1393921036652876,,,,,,
in_sample_ranking,grid_h12_cap7_sector30_hold05,IR_vs_QQQ_then_CAGR_then_Sharpe,leadership_liquid,12.0,0.07,0.3,0.05,qqq_breadth,sector,2018-01-02,2021-12-31,0.8384952984236278,0.1646790467444658,-0.3289137167577022,0.2404853403203108,0.7545092508088246,0.7948874912066121,0.5006755217380564,2.966561000685401,8.511651816312543,8.547619047619047,0.6319273248106886,-0.416560561029151,0.4673496505736998,0.1393921036652876,-0.0802342593240429,0.3723918961374965,0.6319273248106886,0.0127636963952023,0.205224614196958,-0.416560561029151,0.4673496505736998,0.1393921036652876,,,,,,
in_sample_ranking,grid_h12_cap7_sector25_hold10,IR_vs_QQQ_then_CAGR_then_Sharpe,leadership_liquid,12.0,0.07,0.25,0.1,qqq_breadth,sector,2018-01-02,2021-12-31,0.83062497353719,0.1634288758659496,-0.3396854513528871,0.2418799877570432,0.7471016064283662,0.7848084321839739,0.4811182675473765,2.896465044551064,8.511651816312543,8.547619047619047,0.6317709378217466,-0.4167572204156888,0.4790126529734826,0.1696457750329479,-0.0813622194946895,0.3387429578712571,0.6317709378217466,0.01206595531293,0.2069021548811832,-0.4167572204156888,0.4790126529734826,0.1696457750329479,,,,,,
in_sample_ranking,grid_h12_cap7_sector30_hold10,IR_vs_QQQ_then_CAGR_then_Sharpe,leadership_liquid,12.0,0.07,0.3,0.1,qqq_breadth,sector,2018-01-02,2021-12-31,0.83062497353719,0.1634288758659496,-0.3396854513528871,0.2418799877570432,0.7471016064283662,0.7848084321839739,0.4811182675473765,2.896465044551064,8.511651816312543,8.547619047619047,0.6317709378217466,-0.4167572204156888,0.4790126529734826,0.1696457750329479,-0.0813622194946895,0.3387429578712571,0.6317709378217466,0.01206595531293,0.2069021548811832,-0.4167572204156888,0.4790126529734826,0.1696457750329479,,,,,,
in_sample_ranking,grid_h12_cap7_sector35_hold10,IR_vs_QQQ_then_CAGR_then_Sharpe,leadership_liquid,12.0,0.07,0.35,0.1,qqq_breadth,sector,2018-01-02,2021-12-31,0.8359651335832115,0.1642775780936061,-0.328046162178744,0.2419213930411546,0.7499037946795494,0.7988229333939079,0.5007757963164203,2.861417066483894,8.511651816312543,8.547619047619047,0.6378230208266297,-0.416757242239954,0.4816100785200558,0.1731676735292237,-0.0813622194946895,0.3275269338239468,0.6378230208266297,0.0111592743106256,0.2052012900054065,-0.416757242239954,0.4816100785200558,0.1731676735292237,,,,,,
in_sample_ranking,grid_h12_cap7_sector35_hold05,IR_vs_QQQ_then_CAGR_then_Sharpe,leadership_liquid,12.0,0.07,0.35,0.05,qqq_breadth,sector,2018-01-02,2021-12-31,0.8159331217114885,0.1610843093838914,-0.3498496406018272,0.2441040059987158,0.7343574803621463,0.7678061137026747,0.4604386876224507,2.891458190541468,8.511651816312543,8.547619047619047,0.6436532210930342,-0.4254282728610728,0.4738573661683741,0.1652910295690638,-0.0802663863814803,0.3588382880353948,0.6436532210930342,0.0074448108936825,0.2060918307128293,-0.4254282728610728,0.4738573661683741,0.1652910295690638,,,,,,
oos_eval,offensive_default_candidate,IR_vs_QQQ_then_CAGR_then_Sharpe,,,,,,,,2022-01-03,2026-04-02,1.2435263170833468,0.2097488884788625,-0.2995329938075524,0.2628133607208378,0.85908334174659,1.1548569200123198,0.7002530366108001,3.955893145161291,12.253548387096776,16.0,0.7102247990893433,0.4709035031982608,1.0250101615116889,0.5953790542625367,-0.1260330489295785,0.3372100315621018,0.7102247990893433,0.137235237696336,0.2147130337016699,0.4709035031982608,1.0250101615116889,0.5953790542625367,grid_h12_cap9_sector35_hold15,0.0937367348549402,0.0973755847946519,0.0961788698939639,1.0,OOS 2022-2026
oos_eval,offensive_default_candidate,IR_vs_QQQ_then_CAGR_then_Sharpe,,,,,,,,2022-01-03,2022-12-30,-0.1260330489295785,-0.1274180209362019,-0.1724996894671298,0.1632438198219758,-0.7463514690393916,-0.9854407175772264,-0.7386565235555494,3.692970914127424,12.141274238227146,16.0,0.332527083742387,0.8982983702181303,0.4634624317130759,0.3951724766404862,-0.1260330489295785,0.3372100315621018,0.332527083742387,-0.0074678104497594,0.2472485875370251,0.8982983702181303,0.4634624317130759,0.3951724766404862,grid_h12_cap9_sector35_hold15,0.0937367348549402,0.0973755847946519,0.0961788698939639,1.0,OOS 2022
oos_eval,offensive_default_candidate,IR_vs_QQQ_then_CAGR_then_Sharpe,,,,,,,,2023-01-03,2026-04-02,1.5670608188736534,0.3372100315621018,-0.2995329938075525,0.2862564177916299,1.1627188397606212,1.5857128342904407,1.1257859352173956,4.04934335443038,12.329113924050631,16.0,1.0139138050480614,0.3135989469533946,1.1493533351362917,0.9439442464797114,-0.1260330489295785,0.3372100315621018,1.0139138050480614,0.0601033017775764,0.203591158193457,0.3135989469533946,1.1493533351362917,0.9439442464797114,grid_h12_cap9_sector35_hold15,0.0937367348549402,0.0973755847946519,0.0961788698939639,1.0,OOS 2023+
oos_eval,offensive_is_selected,IR_vs_QQQ_then_CAGR_then_Sharpe,,,,,,,,2022-01-03,2026-04-02,1.4450604246934775,0.2345212347584659,-0.3484066593279049,0.2829766041921259,0.889423715010956,1.1802084772368313,0.6731250063097817,4.021677419354839,12.253548387096776,12.0,0.7523605164499094,0.5543311253273945,1.1016071417815083,0.5978117429265498,-0.0966390183917742,0.3592096038048924,0.7523605164499094,0.1578897229261462,0.2291349634308578,0.5543311253273945,1.1016071417815083,0.5978117429265498,grid_h12_cap9_sector35_hold15,0.1196693289443033,0.1226271714590453,0.0942806576759585,1.0,OOS 2022-2026
oos_eval,offensive_is_selected,IR_vs_QQQ_then_CAGR_then_Sharpe,,,,,,,,2022-01-03,2022-12-30,-0.0966390183917742,-0.0977192533079128,-0.1603903086797644,0.1710507093266628,-0.5105895394704758,-0.6828268625671094,-0.6092590887334676,3.676108033240997,12.141274238227146,12.0,0.3423469549399744,1.0328820483017325,0.4530002763306187,0.339713625677488,-0.0966390183917742,0.3592096038048924,0.3423469549399744,0.0304102005157958,0.2484345288793499,1.0328820483017325,0.4530002763306187,0.339713625677488,grid_h12_cap9_sector35_hold15,0.1196693289443033,0.1226271714590453,0.0942806576759585,1.0,OOS 2022
oos_eval,offensive_is_selected,IR_vs_QQQ_then_CAGR_then_Sharpe,,,,,,,,2023-01-03,2026-04-02,1.7066261156648674,0.3592096038048924,-0.3484066593279051,0.3090995758277691,1.1520456024976953,1.547298823310169,1.0310067106576744,4.140527426160338,12.329113924050631,12.0,1.0825960603989295,0.3909747687454374,1.245227767073312,1.047167707742271,-0.0966390183917742,0.3592096038048924,1.0825960603989295,0.0648895556877854,0.2227945557601289,0.3909747687454374,1.245227767073312,1.047167707742271,grid_h12_cap9_sector35_hold15,0.1196693289443033,0.1226271714590453,0.0942806576759585,1.0,OOS 2023+
oos_eval,defensive_baseline,IR_vs_QQQ_then_CAGR_then_Sharpe,,,,,,,,2022-01-03,2026-04-02,1.0512136613648757,0.1844694366575034,-0.2543933164893194,0.2189744310181126,0.8855596641926721,1.150303301506736,0.7251347606266549,4.530278225806453,12.253548387096776,24.0,0.5689184680245226,0.3444248140056651,0.8269151766624571,0.4130459606162238,-0.1396593370720814,0.3070940420390593,0.5689184680245226,0.1229881651611811,0.2010466736196759,0.3444248140056651,0.8269151766624571,0.4130459606162238,grid_h12_cap9_sector35_hold15,0.0783308013420801,0.0731711657184938,0.1069488501009,1.0,OOS 2022-2026
oos_eval,defensive_baseline,IR_vs_QQQ_then_CAGR_then_Sharpe,,,,,,,,2022-01-03,2022-12-30,-0.1396593370720814,-0.1411816117877455,-0.1714443431885661,0.1175329083064176,-1.22574087079287,-1.371223647029373,-0.8234836400082587,3.3304189750692523,12.141274238227146,24.0,0.1967771628409224,0.7238406597155327,0.1924678044726077,0.3086799992449828,-0.1396593370720814,0.3070940420390593,0.1967771628409224,-0.0763852992586126,0.276131736870379,0.7238406597155327,0.1924678044726077,0.3086799992449828,grid_h12_cap9_sector35_hold15,0.0783308013420801,0.0731711657184938,0.1069488501009,1.0,OOS 2022
oos_eval,defensive_baseline,IR_vs_QQQ_then_CAGR_then_Sharpe,,,,,,,,2023-01-03,2026-04-02,1.3841877406842245,0.3070940420390593,-0.2543933164893192,0.2414129182007014,1.2344178357685558,1.6712222513704722,1.207162382553996,4.911097046413502,12.329113924050631,24.0,0.8670598724376974,0.1693377758882986,0.9674004739392672,0.5947499876186322,-0.1396593370720814,0.3070940420390593,0.8670598724376974,0.0647741874901595,0.1713418917276614,0.1693377758882986,0.9674004739392672,0.5947499876186322,grid_h12_cap9_sector35_hold15,0.0783308013420801,0.0731711657184938,0.1069488501009,1.0,OOS 2023+
oos_eval,QQQ,IR_vs_QQQ_then_CAGR_then_Sharpe,,,,,,,,2022-01-03,2026-04-02,0.5097961455611002,0.1019483388675266,-0.3482798660143854,0.233730686333949,0.5333893567280329,0.7611626957546365,0.2927195879399923,0.0,0.0,1.0,1.0,,1.0,1.0,-0.3257699745127804,0.2820758532350989,1.0,0.0,0.0,,1.0,1.0,grid_h12_cap9_sector35_hold15,-2.260425568588138e-16,-2.1857515797307772e-16,-1.6393136847980827e-16,0.0,OOS 2022-2026
oos_eval,QQQ,IR_vs_QQQ_then_CAGR_then_Sharpe,,,,,,,,2022-01-03,2022-12-30,-0.3257699745127804,-0.3288916045199715,-0.3482798660143854,0.3208612290173805,-1.0719284128290465,-1.774903903297333,-0.944331374316042,0.0,0.0,1.0,1.0,,1.0,1.0,-0.3257699745127804,0.2820758532350989,1.0,-3.0254100084234204e-17,0.0,,1.0,1.0,grid_h12_cap9_sector35_hold15,-2.260425568588138e-16,-2.1857515797307772e-16,-1.6393136847980827e-16,0.0,OOS 2022
oos_eval,QQQ,IR_vs_QQQ_then_CAGR_then_Sharpe,,,,,,,,2023-01-03,2026-04-02,1.2392893945505814,0.2820758532350989,-0.2276830170034312,0.1984869044828597,1.3552015325698927,1.927144179339097,1.2388972043129944,0.0,0.0,1.0,1.0000000000000002,,1.0,1.0,-0.3257699745127804,0.2820758532350989,1.0000000000000002,-5.814388344835019e-17,0.0,,1.0,1.0,grid_h12_cap9_sector35_hold15,-2.260425568588138e-16,-2.1857515797307772e-16,-1.6393136847980827e-16,0.0,OOS 2023+
